MaterialName,Category,AdditionalNotes,Quantity,NVL,BEN,PercentComplete,Fixture,AssetNumber,BEN4LPR,CurrentState,IndividuallyAssigned,LamPartNumber,LaptopAssignedBEDShift,LaptopAssignedBENShift,LaptopAssignedFEDShift,LaptopAssignedFENShift,LaptopAssignedMF,LaptopDepartment,RecordIDNumber,SerialNumber
SK 04-01,Spindle Screw Kits,,0,,2069111C,CRT,0,,2069111C,Unavailable to Loan,0,,,,,,,,1192,
SK 04-02,Spindle Screw Kits,,0,,2055391A,99T,0,,2055391A,Unavailable to Loan,0,,,,,,,,1160,
SK 04-04,Spindle Screw Kits,"This kit is missing screws.  Once screws have arrived (they have been ordered), they can be used to rebuild this kit.",0,,,,0,,,Unavailable to Loan,0,,,,,,,,1271,
SK 04-05,Spindle Screw Kits,Missing during audit on 1/11/22,1,,,,0,,,Available to Loan,0,,,,,,,,821,
SK 04-06,Spindle Screw Kits,Missing during audit on 1/11/22,0,,,,0,,,Unavailable to Loan,0,,,,,,,,1440,
SK 04-07,Spindle Screw Kits,Missing during audit on 1/11/22,0,,,,0,,,Missing/Lost,0,,,,,,,,1516,
SK 04-08,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,,,,,,,,1566,
SK 04-09,Spindle Screw Kits,,0,,2070411A,40P,0,,2070411A,Unavailable to Loan,0,720-222130-001,,,,,,,1580,
SK 04-10,Spindle Screw Kits,,0,,2163511A,95T,0,,2163511A,Unavailable to Loan,0,,,,,,,,1589,
SK 04-11,Spindle Screw Kits,Missing during audit on 1/11/22,0,,,,0,,,Missing/Lost,0,,,,,,,,1590,
SK 05-01,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,720-341977-010,,,,,,,372,
SK 05-02,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,720-341977-010,,,,,,,1605,
SK 05-03,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,720-341977-010,,,,,,,872,
SK 05-04,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,,,,,,,,1670,
SK 06-01,Spindle Screw Kits,Rebuilt as new kit.,1,,,,0,,,Available to Loan,0,,,,,,,,1149,
SK 06-03,Spindle Screw Kits,missing screws,0,,,,0,,,In DOS for Repair,0,,,,,,,,808,
SK 06-04,Spindle Screw Kits,missing screws,1,,,,0,,,Available to Loan,0,,,,,,,,807,
SK 06-05,Spindle Screw Kits,missing screws,0,,,,0,,,In DOS for Repair,0,,,,,,,,831,
SK 06-06,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,,,,,,,,331,
SK 06-07,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,,,,,,,,1327,
SK 06-08,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,,,,,,,,1375,
SK 06-09,Spindle Screw Kits,,0,,2142561A,,0,,2142561A,Unavailable to Loan,0,,,,,,,,1424,
SK 06-10,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,,,,,,,,1438,
SK 06-11,Spindle Screw Kits,,0,,1997081B,73T,0,,1997081B,Unavailable to Loan,0,,,,,,,,1595,
SK 07-01,Spindle Screw Kits,missing 720-222130-001 qty:4,0,,,,0,,,In DOS for Repair,0,,,,,,,,355,
SK 07-02 - Red,Spindle Screw Kits,Missing during audit on 1/11/22,0,,,,0,,,Missing/Lost,0,,,,,,,,327,
SK 07-03,Spindle Screw Kits,"Missing screws
",0,,,,0,,,In DOS for Repair,0,,,,,,,,894,
SK 07-04,Spindle Screw Kits,Green,1,,,,0,,,Available to Loan,0,,,,,,,,1163,
SK 07-20,Spindle Screw Kits,Red Kit,1,,,,0,,,Available to Loan,0,,,,,,,,1162,
SK 08-01,Spindle Screw Kits,,1,,,,0,,,Available to Loan,0,,,,,,,,1627,
SK 08-02,Spindle Screw Kits,Missing QTY 4 of 720-341977-010,1,,,,0,,,Available to Loan,0,,,,,,,,1628,
"SMC 1/4"" Union T Push to Connect Fitting",Other (Please describe),,27,,,,0,,,Available to Loan,0,,,,,,,,2058,
"SMC 1/4"" Union Y Push to Connect Fitting",Other (Please describe),,9,,,,0,,,Available to Loan,0,,,,,,,,2059,
"SMC 1/8"" Union T Push to Connect Fitting",Other (Please describe),,5,,,,0,,,Available to Loan,0,,,,,,,,2060,
SOLA/VXP Plate Jumper,Other (Please describe),,7,,,,0,,,Available to Loan,0,,,,,,,,2172,
Special EMO Jumper,Other (Please describe),,6,,,,0,,,Available to Loan,0,,,,,,,,2099,
Speed Cages,Facilities Kit/Cage,,2,,,,0,,,Available to Loan,0,,,,,,,,265,
Spindle Hub Bottom Fixture #1 (SFB1),Spindle Fixture,Location: 4K2,0,,2225361D,57P,1,SFB1,2225361D,Unavailable to Loan,0,715-A60573-001,,,,,,,1565,
Spindle Hub Bottom Fixture #2 (SFB2),Spindle Fixture,Location: 4K2,1,,,,1,SFB2,,Available to Loan,0,715-A60573-001,,,,,,,1567,
Spindle Hub Bottom Fixture #3 (SFB3),Spindle Fixture,"Location: 4K2
Spindle screws added to this kit 6.24.21",1,,,,1,SFB3,,Available to Loan,0,715-A60573-001,,,,,,,1568,
Spindle Hub Bottom Fixture #4 (SFB4),Spindle Fixture,Location: 4K2,0,,2188611A,76T,1,SFB4,2188611A,Unavailable to Loan,0,715-A60573-001,,,,,,,1569,
Spindle Hub Bottom Fixture #5 (SFB5),Spindle Fixture,Location: 4K2,1,,,,1,SFB1,,Available to Loan,0,715-A60573-001,,,,,,,1570,
Spindle Hub Bottom Fixture #6 (SFB6),Spindle Fixture,Location: 4K2,1,,,,1,SFB6,,Available to Loan,0,715-A60573-001,,,,,,,1571,
Spindle Hub Bottom Fixture #7 (SFB7),Spindle Fixture,Location: 4K2,0,,,,1,SFB7,,Unavailable to Loan,0,715-A60573-001,,,,,,,1572,
Spindle Hub Bottom Fixture #8 (SFB8),Spindle Fixture,Location: 4K2,1,,,,1,SFB1,,Available to Loan,0,715-A60573-001,,,,,,,1573,
"Spindle Power Jumper (1/2, 6/7, 8/14)",Other (Please describe),,1,,,,0,,,Available to Loan,0,,,,,,,,2067,
SS-12-VCO-2-12,Other (Please describe),"VCO, 3/4 VCO FTG x 3/4 Male NPT",3,,,,0,,,Available to Loan,0,MFG# SS-12-VCO-2-12,,,,,,,1787,
SS-1210-R-4,Other (Please describe),"3/4"" Male to 1/4"" Port Connector",42,,,,0,,,Available to Loan,0,MFG# SS-1210-R-4,,,,,,,1843,
SS-400-1-12BT,Other (Please describe),"1/4"" Tube OD x 3/4"" Male NPT",8,,,,0,,,Available to Loan,0,MFG# SS-400-1-12BT,,,,,,,1767,
"SS-Poppet Check Valve 1/4""",Other (Please describe),MFG# SS-4C-25,2,,,,0,,,Available to Loan,0,,,,,,,,1766,
SS5177-25.0-00,Other (Please describe),Lyn-Tron Hex Screw,24,,,,0,,,Available to Loan,0,,,,,,,,2176,
Starrett Gauges,Tools- Gauges & Levels,,,,,,0,,,Available to Loan,0,,,,,,,,1100,
Strain Relief Clamp MISC,Cables (Provide part number),,8,,,,0,,,Unavailable to Loan,0,,,,,,,,1700,
Strata GBE Adapter #1,Cables (Provide part number),,,,,,0,,,Available to Loan,0,853-284824-001,,,,,,,1400,
Strata GBE Adapter #2,Cables (Provide part number),,,,,,0,,,Available to Loan,0,853-284824-001,,,,,,,1401,
Strata GBE Adapter #3,Cables (Provide part number),,,,,,0,,,Available to Loan,0,853-284824-001,,,,,,,1402,
Strata GBE Adapter #4,Cables (Provide part number),,,,,,0,,,Available to Loan,0,853-284824-001,,,,,,,1403,
Strata HX Electro-Static Chuck (ESC) ILK Jumper,Other (Please describe),,8,,,,0,,,Available to Loan,0,,,,,,,,2095,
Striker Carbide Exhaust -EXH #1,Other (Please describe),Fitures ID: EXH 1,,,,,1,,,Available to Loan,0,839-A05275-001,,,,,,,1253,
Striker Carbide Exhaust -EXH #2,Other (Please describe),Fitures ID: EXH 2,0,,,,1,,,Unavailable to Loan,0,839-A05275-001,,,,,,,1254,
Striker Carbide Exhaust -EXH #3,Other (Please describe),Fitures ID: EXH 3,,,,,1,,,Available to Loan,0,839-A05275-001,,,,,,,1255,
Striker Carbide Exhaust -EXH #4,Other (Please describe),Fitures ID: EXH 4,,,,,1,,,Available to Loan,0,715-248638-014,,,,,,,1256,
Striker Carbide Wafer Lift Pin Fixture #1,Lift Pin Set,These fixtures will be used in HVM Final Test on the new Striker Carbide tool. Each fixture kit consist of (1) case and (3) wafer lift pins. Time of use will be around 30 to 45 minutes,0,,2015821B,67P,0,,2015821B,Unavailable to Loan,0,715-248638-014 ,,,,,,,1034,
Striker Carbide Wafer Lift Pin Fixture #2,Lift Pin Set,These fixtures will be used in HVM Final Test on the new Striker Carbide tool. Each fixture kit consist of (1) case and (3) wafer lift pins. Time of use will be around 30 to 45 minutes,0,,2182101C,0P,0,,2182101C,Unavailable to Loan,0,715-248638-014 ,,,,,,,1035,
Striker Carbide Wafer Lift Pin Fixture #3,Lift Pin Set,These fixtures will be used in HVM Final Test on the new Striker Carbide tool. Each fixture kit consist of (1) case and (3) wafer lift pins. Time of use will be around 30 to 45 minutes. ,,,,,0,,,Available to Loan,0,715-248638-014 ,,,,,,,1036,
Striker Carbide Wafer Lift Pin Fixture #4,Lift Pin Set,These fixtures will be used in HVM Final Test on the new Striker Carbide tool. Each fixture kit consist of (1) case and (3) wafer lift pins. Time of use will be around 30 to 45 minutes. ,,,,,0,,,Available to Loan,0,,,,,,,,1037,
Super NUC 001,SWIC Cart,,1,,,,0,313963,,Available to Loan,0,,,,,,,,2282,
Super NUC 002,SWIC Cart,,1,,,,0,313966,,Available to Loan,0,,,,,,,,2285,
Super NUC 003,SWIC Cart,,1,,,,0,313965,,Available to Loan,0,,,,,,,,2284,
Super NUC 004,SWIC Cart,,1,,,,0,313967,,Available to Loan,0,,,,,,,,2283,
Super NUC 005,SWIC Cart,,1,,,,0,313964,,Available to Loan,0,,,,,,,,2286,
Super NUC 006,SWIC Cart,,1,,,,0,313968,,Available to Loan,0,,,,,,,,2287,
Super NUC 007,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2288,
Super NUC 008,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2289,
Super NUC 009,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2290,
Super NUC 010,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2291,G6PA13400EUN SA M15533-305
Super NUC 011,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2292,G6PA13400EZC SA M15533-305
Super NUC 012,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2293,
Super NUC 013,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2294,G6BE01900L3J SA K75956-303
Super NUC 014,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2295,G6BE01900LA0 SA K75956-303
Super NUC 015,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2296,
Super NUC 016,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2297,
Super NUC 017,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2298,
Super NUC 018,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2299,
Super NUC 019,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2300,
Super NUC 020,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2301,
Super NUC 021,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2302,
Super NUC 022,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2303,
Super NUC 023,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2304,
Super NUC 024,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2305,
Super NUC 025,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2306,
Super NUC 101,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2307,
Super NUC 102,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2308,
Super NUC 103,SWIC Cart,,1,,,,0,,,Available to Loan,0,,,,,,,,2309,
Supervisor Station #2,SWIC Cart,"K-Key: L62116
Dock Key: 8A88
Key Chain # 108 
",1,,,,0,,,Cleanroom Item,0,,,,,,,,1579,
SWIC USB 01,SWIC Thumb Drive,MIA,0,,2163551A,CRT,0,,2163551A,Missing/Lost,0,,,,,,,,288,
SWIC USB 03,SWIC Thumb Drive,,1,,,,0,,,Available to Loan,0,,,,,,,,290,
SWIC USB 04,SWIC Thumb Drive,,1,,,,0,,,Available to Loan,0,,,,,,,,289,
SWIC USB 05,SWIC Thumb Drive,Unable to locate,0,,,,0,,,Missing/Lost,0,,,,,,,,334,
SWIC USB 07,SWIC Thumb Drive,,1,,,,0,,,Available to Loan,0,,,,,,,,927,
SWIC USB 08,SWIC Thumb Drive,,1,,,,0,,,Available to Loan,0,,,,,,,,335,
SWIC USB 09,SWIC Thumb Drive,,1,,,,0,,,Available to Loan,0,,,,,,,,333,
SWIC USB 10,SWIC Thumb Drive,Unable to locate,0,,,,0,,,Missing/Lost,0,,,,,,,,336,
SWIC USB 100,SWIC Thumb Drive,"Only for Sabre 300, Op 8295 (HMI Setup). CL 9088

Retired + replaced with USB101 as this USB would come lose from the casing and get stuck in USB ports.",0,,,,0,,,Retired/Out of Service,0,,,,,,,,920,
SWIC USB 101,SWIC Thumb Drive,"Only for Sabre 300, Op 8295 (HMI Setup). CL 9088",1,,,,0,,,Available to Loan,0,,,,,,,,1629,
SWIC USB 102,SWIC Thumb Drive,"Only for Sabre 300, Op 8295 (HMI Setup). CL 9088",1,,,,0,,,Available to Loan,0,,,,,,,,2240,
SWIC USB 11,SWIC Thumb Drive,,0,,,,0,,,On Loan Offsite,0,,,,,,,,900,
SWIC USB 12,SWIC Thumb Drive,,0,,,,0,,,Available to Loan,0,,,,,,,,937,
SWIC USB 13,SWIC Thumb Drive,,0,,Not working/Functioning ,,0,,Not working/Functioning ,In DOS for Repair,0,,,,,,,,352,
SWIC USB 14,SWIC Thumb Drive,,1,,,,0,,,Available to Loan,0,,,,,,,,935,"Gorilla Drive Mini
"
SWIC USB 15,SWIC Thumb Drive,,0,,,,0,,,Missing/Lost,0,,,,,,,,934,
SWIC USB 16,SWIC Thumb Drive,"Gorilla Drive Mini
",0,,,,0,,,Available to Loan,0,,,,,,,,936,
SWIC USB 17,SWIC Thumb Drive,4 gb flash drive,0,,,,0,,,Missing/Lost,0,,,,,,,,1604,
SWICVPM01,SWIC Cart,"K-Key: ?
Dock Key: ?

Saiyid - Project",0,,,,0,,,In DOS for Repair,0,,,,,,,,122,"Chase: ?
EC: ?"
SWICVPM02,SWIC Cart,"K-Key: ?
Dock Key: ?

Will not boot as of 3/23/21",1,,,,0,,,Available to Loan,0,,,,,,,,123,"Chase: ?
EC: ?"
SWICVPM03,SWIC Cart,"K-Key: ?
Dock Key: ?
",1,,,,0,,,Available to Loan,0,,,,,,,,124,"Chase: ?
EC: ?"
Tap & Drill Set 01,Tools- Hand Tools (Non-Calibrated),,0,,2220843B,72P,0,,2220843B,Unavailable to Loan,0,,,,,,,,1636,
TC Insertion Sleeve,Tools- Hand Tools (Non-Calibrated),,,,,,0,,,Available to Loan,0,,,,,,,,1062,
teach pendant 1,Tools- Meters & Pendants,,,,,,0,,,Available to Loan,0,,,,,,,,1104,
TEOSXT AMPDS,Other (Please describe),,6,,,,0,,,Available to Loan,0,,,,,,,,2173,
test (test),Other (Please describe),,0,,ON-HOLD_01,,0,,ON-HOLD_01,Unavailable to Loan,0,,,,,,,,1619,
TMP MFG 31,SWIC Trend Micro Virus Scan Drive,Was TMP MFG13 Retired,1,,,,0,,,Available to Loan,0,,,,,,,,342,
TMP MFG 33,SWIC Trend Micro Virus Scan Drive,Was TMP MFG08 #2 but it died,1,,,,0,,,Available to Loan,0,,,,,,,,341,
TMP MFG 34,SWIC Trend Micro Virus Scan Drive,was TMP MFG15 retired,1,,2230911A,42T,0,,2230911A,Unavailable to Loan,0,,,,,,,,343,
TMP MFG 35,SWIC Trend Micro Virus Scan Drive,was TMP MFG21 Retired,1,,,,0,,,Available to Loan,0,,,,,,,,923,
TMP MFG 36,SWIC Trend Micro Virus Scan Drive,was TMP MFG09 Retired,1,,,,0,,,Available to Loan,0,,,,,,,,1249,
TMP MFG04,SWIC Trend Micro Virus Scan Drive,Loaned to Building Q SWIC.,0,,,,0,,,Unavailable to Loan,0,,,,,,,,339,
TMP MFG11,SWIC Trend Micro Virus Scan Drive,,0,,,,0,,,In DOS for Repair,0,,,,,,,,1083,
TMP MFG16,SWIC Trend Micro Virus Scan Drive,,0,,,,0,,,In DOS for Repair,0,,,,,,,,344,
TMP MFG17,SWIC Trend Micro Virus Scan Drive,,0,,,,0,,,In DOS for Repair,0,,,,,,,,925,
TMP MFG18,SWIC Trend Micro Virus Scan Drive,,0,,,,0,,,In DOS for Repair,0,,,,,,,,938,
TMP MFG19,SWIC Trend Micro Virus Scan Drive,Retired,1,,,,0,,,Retired/Out of Service,0,,,,,,,,345,
TMP MFG20,SWIC Trend Micro Virus Scan Drive,Retired,1,,,,0,,,Retired/Out of Service,0,,,,,,,,346,
TMP MFG22,SWIC Trend Micro Virus Scan Drive,MFG22 is running slow and sometimes affects carts in weird ways (i.e. no visual input until USB is unplugged),0,,,,0,,,In DOS for Repair,0,,,,,,,,347,
TMP MFG23,SWIC Trend Micro Virus Scan Drive,Retired,1,,,,0,,,Retired/Out of Service,0,,,,,,,,348,
TMP MFG24,SWIC Trend Micro Virus Scan Drive,,0,,,,0,,,Retired/Out of Service,0,,,,,,,,349,
TMP MFG25,SWIC Trend Micro Virus Scan Drive,,0,,,,0,,,In DOS for Repair,0,,,,,,,,1089,
TMP MFG29,SWIC Trend Micro Virus Scan Drive,Retired,1,,,,0,,,Retired/Out of Service,0,,,,,,,,1182,
TMP MFG32,SWIC Trend Micro Virus Scan Drive,Was TMPS02 #07 ,1,,,,0,,,Available to Loan,0,,,,,,,,340,
TMP SWIC1,SWIC Trend Micro Virus Scan Drive,Loaned to Building Q SWIC.,0,,,,0,,,Unavailable to Loan,0,,,,,,,,337,
TMP SWIC2,SWIC Trend Micro Virus Scan Drive,Loaned to Building Q SWIC.,0,,,,0,,,Unavailable to Loan,0,,,,,,,,338,
Torx Bits,Tools- Hand Tools (Non-Calibrated),,,,,,0,,,Available to Loan,0,,,,,,,,1098,
TPL1,Lift Pin Set,,0,,,,0,,,Unavailable to Loan,0,515-317753-001,,,,,,,312,
TRU-15000,Other (Please describe),"Connector, Coax, RF SC Male to QC Male Adapter",12,,,,0,,,Available to Loan,0,,,,,,,,2148,
Utility Laptop #1,SWIC-Supported GIS Laptop,"T440

Checked out to Dylan",0,,2015291A,CRT,0,201809,2015291A,Unavailable to Loan,0,,,,,,,DOS,1257,
Utility Laptop #2,SWIC-Supported GIS Laptop,T440,0,,2037211A,85T,0,202503,2037211A,Unavailable to Loan,0,,,,,,,DOS,1258,
Utility Laptop #3,SWIC-Supported GIS Laptop,T440,0,,2112051B,CRT,0,202506,2112051B,Unavailable to Loan,0,,,,,,,DOS,1259,
Utility Laptop #4,SWIC-Supported GIS Laptop,T440,1,,,,0,201625,,Available to Loan,0,,,,,,,DOS,1260,
Utility Laptop #5,SWIC-Supported GIS Laptop,T440,1,,2160521B,28T,0,202567,2160521B,Unavailable to Loan,0,,,,,,,DOS,1261,
VAT Valve Cable #1,Cables (Provide part number),,0,,2201521B,53P,0,,2201521B,Unavailable to Loan,0,38-284911-00,,,,,,,1011,
VAT Valve Cable #10,Cables (Provide part number),,0,,2144781A,59T,0,,2144781A,Unavailable to Loan,0,38-284911-00,,,,,,,1282,
VAT Valve Cable #2,Cables (Provide part number),,0,,2165561C,76T,0,,2165561C,Unavailable to Loan,0,38-284911-00,,,,,,,354,
VAT Valve Cable #3,Cables (Provide part number),,0,,2176091B,72T,0,,2176091B,Unavailable to Loan,0,38-284911-00,,,,,,,1235,
VAT Valve Cable #4,Cables (Provide part number),,,,,,0,,,Available to Loan,0,38-284911-00,,,,,,,1236,
VAT Valve Cable #5,Cables (Provide part number),,0,,2160461B,60P,0,,2160461B,Unavailable to Loan,0,38-284911-00,,,,,,,1237,
VAT Valve Cable #6,Cables (Provide part number),,0,,,,0,,,Retired/Out of Service,0,38-284911-00,,,,,,,1239,
VAT Valve Cable #7,Cables (Provide part number),,,,,,0,,,Available to Loan,0,38-284911-00,,,,,,,1240,
VAT Valve Cable #8,Cables (Provide part number),Kept in Final Test toolbox on the floor,1,,,,0,,,Cleanroom Item,0,38-284911-00,,,,,,,1241,
VAT Valve Cable #9,Cables (Provide part number),Kept in Final Test toolbox on the floor,1,,,,0,,,Cleanroom Item,0,38-284911-00,,,,,,,1242,
"Vent and Plug, Infinicon",Other (Please describe),,9,,,,0,,,Available to Loan,0,,,,,,,,2193,
Vermont Gauges Kit,Tools- Gauges & Levels,"1) PN: 302111532; M4. 0-.7 6H GO/NoGo

2) PN: 302114532; M5. 0-.80 6H Go/NoGo

3) PN: 302117532; M6. 0-1.00 6H Go/NoGo

4) PN: 302120032; M8.00-1.0 6H Go/NoGo

5) PN: 301110042; #4-40 UNC 2B Go/NoGo

6) PN: 301115042; #6-32 UNC 2B Go/NoGo

7) PN: 301117542; #8-32 UNC 2B Go/NoGo

8) PN:301121042; #10-32 UNC 2B Go/NoGo

9) PN: 301126042; 1/4-20 UNC 2B Go/NoGo

10) PN: 301127042; 1/4-28 UNF 2B Go/NoGo

11) PN: 301129542; 5/16-18 UNC 2B Go/NoGo

12) PN: 301133042; 3/8-16 UNC 2B Go/NoGo

13) PN: 301162042; 1-8 UNC 2B Go/NoGo",,,,,0,,,Available to Loan,no,,,,,,,,1159,
Versa Heater Adapter,Other (Please describe),,1,,,,0,,,Available to Loan,no,,,,,,,,2199,
Versa Heaters Adapter Cable,Cables (Provide part number),located in the breakout boxes,,,,,0,,,Available to Loan,no,,,,,,,,1398,
Vibration Meter 1,Tools- Meters & Pendants,,0,17029-NVL-17021,,,0,,,Unavailable to Loan,no,,,,,,,,1138,1401097
Vibration Meter 2,Tools- Meters & Pendants,,1,17029-NVL-12448,,,0,,,Available to Loan,no,,,,,,,,1139,1111758
VIP1,VI Probe Kit,"small connectors

",1,NVL-21069,,,1,,,Available to Loan,no,857-324862-001,,,,,,,317,"30010572
"
VIP2,VI Probe Kit,Small connectors,,,,,0,,,Past Due,no,,,,,,,,318,30023058
VIP3,VI Probe Kit,Large Connectors,1,NVL-21072,,,1,,,Available to Loan,no,857-323728-001,,,,,,,319,30034837
VIP4,VI Probe Kit,Large Connectors,,,,,1,,,Past Due,no,857-324862-001,,,,,,,320,30034832
VIP5,VI Probe Kit,,0,,,,0,,,In DOS for Repair,no,r 857-323728-001,,,,,,,321,
VIP6,VI Probe Kit,,0,,,,0,,,Retired/Out of Service,no,,,,,,,,322,30030454
VIP7,VI Probe Kit,"Small Connectors
",1,NVL-21070,,,1,,,Available to Loan,no,857-324862-001,,,,,,,323,30030056
VIP8,VI Probe Kit,,0,,,,0,,,Retired/Out of Service,no,857-323728-001,,,,,,,324,
VPM FFU Test Fixture (Kashiyama Pendant),Tools- Meters & Pendants,Kashiyama Pump Pendant,0,,2165713Q,98T,0,,2165713Q,Unavailable to Loan,no,,,,,,,,1028,
VPMFFU1,Other (Please describe),VPM FFU Test Fixture,,,,,0,,,Available to Loan,no,,,,,,,,368,
VPMHB1 (Hoist Box),Other (Please describe),208V VPM PWR,,,,,1,,,Available to Loan,no,,,,,,,,1303,
VXL Abatement jumper #1,Other (Please describe),"Used on rare DB sic mods, only needed for small amount of time. Located with the other Dsub jumpers",,,,,0,,,Available to Loan,no,,,,,,,,1524,
VXL Abatement jumper #2,Other (Please describe),"Label adorns the plastic tub containing #1, but the jumper is nowhere to be found.",0,,,,0,,,Missing/Lost,no,,,,,,,,1525,
VXTGBE1,GBE,JA 11.3.21 Configured with that gas lines pre-installed.,0,,2136631A,98T,1,,2136631A,Unavailable to Loan,no,,,,,,,,279,
VXTGBE10,GBE,A 10.30.21 Configured with that gas lines pre-installed.,,,2188611A,76T,1,,2188611A,Unavailable to Loan,no,,,,,,,,301,
VXTGBE11,GBE,JA 10.21.21 Configured with that gas lines pre-installed.,,,2188611B,49T,1,,2188611B,Unavailable to Loan,no,,,,,,,,302,
VXTGBE12,GBE,JA 11.3.21 Configured with that gas lines pre-installed.,,,,,1,,,Available to Loan,no,,,,,,,,303,
VXTGBE17,GBE,JA 10.15.21 Configured with that gas lines pre-installed.,,,,,1,,,Available to Loan,no,,,,,,,,1418,
VXTGBE18,GBE,"on loan to kentaro


JA 10.15.21 Configured with that gas lines pre-installed.",,,,,1,,,Unavailable to Loan,no,,,,,,,,1419,
VXTGBE19,GBE,"on loan to kentaro

JA 10.15.21 Configured with that gas lines pre-installed.",,,1955551A,53P,1,,1955551A,Unavailable to Loan,no,,,,,,,,1185,
VXTGBE2(VERSA ONLY),GBE,JA 10.21.21 Configured with that gas lines pre-installed. Configured for VERSA ONLY.,1,,,,1,,,Available to Loan,no,,,,,,,,280,
VXTGBE20(Versa Only),GBE,JA 10.15.21 Configured with that gas lines pre-installed. Configured for VERSA  only,,,2201151A,76T,1,,2201151A,Unavailable to Loan,no,,,,,,,,1244,
VXTGBE21,GBE,JA 10.15.21 Configured with that gas lines pre-installed.,,,,,1,,,Available to Loan,no,,,,,,,,1420,
VXTGBE24 (AHM HCE ),GBE,"JA 11.4.21 Configured with that gas lines pre-installed.
Special configured by Kentaro for AHM HCE",,,,,1,VXTGBE24,,Unavailable to Loan,no,857-294069-001,,,,,,,1618,
VXTGBE25(SOLA ONLY),GBE,"JA 10.22.21 Configured with that gas lines pre-installed. Configured for SOLA ONLY.
",,,,,1,VXTGBE25,,Available to Loan,no,"857-294069-001	",,,,,,,1617,
VXTGBE26,GBE,JA 10.22.21 Configured with that gas lines pre-installed.,1,,,,1,VXTGBE26,,Available to Loan,no,857-294069-001,,,,,,,1616,
VXTGBE3,GBE,JA 10.15.21 Configured with that gas lines pre-installed.,,,2229701A,86T,1,,2229701A,Unavailable to Loan,no,,,,,,,,281,
VXTGBE4,GBE,JA 11.4.21 Configured with that gas lines pre-installed.,,,,,1,,,Available to Loan,no,,,,,,,,282,
VXTGBE5,GBE,JA 11.4.21 Configured with that gas lines pre-installed. Cable 03-451348-02 not communicating for MFC2,0,,,,1,,,In DOS for Repair,no,,,,,,,,283,
VXTGBE6,GBE,JA 10.29.21 Configured with that gas lines pre-installed.,,,,,1,,,Available to Loan,no,,,,,,,,284,
VXTGBE7,GBE,Fixture service request#4667,,,,,1,,,Available to Loan,no,,,,,,,,298,
VXTGBE8,GBE,JA 11.3.21 Configured with that gas lines pre-installed.,,,,,1,,,Available to Loan,no,,,,,,,,299,
VXTGBE9,GBE,Configured with that gas lines pre-installed.,,,,,1,,,Available to Loan,no,,,,,,,,300,
Wafer Leveling Kit #1,Tools- Gauges & Levels,Location: 7D3,1,NVL-21357,,,0,,,Available to Loan,no,799-347093-001,,,,,,,1559,SN: 16570
Wafer Leveling Kit #2,Tools- Gauges & Levels,Location: 7D3,1,NVL-21358,,,0,,,Available to Loan,no,799-347093-001,,,,,,,1560,SN:16571
Wafer Leveling Kit #3,Tools- Gauges & Levels,Location: 7D3,1,NVL-21359,,,0,,,Available to Loan,no,799-347093-001,,,,,,,1561,SN: 16572
Wafer Leveling Kit #4,Tools- Gauges & Levels,Location: 7D3,1,NVL-21360,,,0,,,Available to Loan,no,799-347093-001,,,,,,,1562,SN: 16573
Wafer Lift Pin Fixture #5,Lift Pin Set,,,,,,0,,,Available to Loan,no,716-317331-001,,,,,,,1536,
